"Cut-Off Date","Data Source","Data Source_MappedName","Country Reporter","Country Reporter_MappedName","Port Reporter","Port Reporter_MappedName","Country Partner","Country Partner_MappedName","Trade Direction","Trade Direction_MappedName","Product","Product_MappedName","Product Origin","Product Origin_MappedName","Quantity","Quantity Unit","Quantity Unit_MappedName","Quantity Unit multiplier","Date Reporter","Shipper","Shipper_MappedName","Receiver","Receiver_MappedName"
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"AUS","Australia","Import","Import","OAT","Oat",,,31410090.000000,"MT","Metric Ton",0.001000,"2025-02-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"DEU","Germany","Import","Import","CRN","Corn",,,60.000000,"MT","Metric Ton",0.001000,"2025-02-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"FRA","France","Import","Import","CRN","Corn",,,76873.000000,"MT","Metric Ton",0.001000,"2025-02-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"PRI","Puerto Rico","Import","Import","CRN","Corn",,,12.000000,"MT","Metric Ton",0.001000,"2025-02-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"MMR","Myanmar","Import","Import","CRN","Corn",,,3422000.000000,"MT","Metric Ton",0.001000,"2025-02-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"KAZ","Kazakhstan","Import","Import","CRN","Corn",,,3948820.000000,"MT","Metric Ton",0.001000,"2025-02-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"RUS","Russian Federation","Import","Import","CRN","Corn",,,15175000.000000,"MT","Metric Ton",0.001000,"2025-02-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"RUS","Russian Federation","Import","Import","CRN","Corn",,,4032084.000000,"MT","Metric Ton",0.001000,"2025-02-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"RUS","Russian Federation","Import","Import","CRN","Corn",,,700000.000000,"MT","Metric Ton",0.001000,"2025-02-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"UKR","Ukraine","Import","Import","CRN","Corn",,,48858000.000000,"MT","Metric Ton",0.001000,"2025-02-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"USA","United States","Import","Import","CRN","Corn",,,918918.000000,"MT","Metric Ton",0.001000,"2025-02-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"USA","United States","Import","Import","CRN","Corn",,,23576.000000,"MT","Metric Ton",0.001000,"2025-02-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"PHL","Philippines","Import","Import","RICE","Rice",,,5.000000,"MT","Metric Ton",0.001000,"2025-02-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"THA","Thailand","Import","Import","RICE","Rice",,,14992.000000,"MT","Metric Ton",0.001000,"2025-02-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"MMR","Myanmar","Import","Import","RICE","Rice",,,6037000.000000,"MT","Metric Ton",0.001000,"2025-02-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"KHM","Cambodia","Import","Import","RICE","Rice",,,2550000.000000,"MT","Metric Ton",0.001000,"2025-02-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"IND","India","Import","Import","RICE","Rice",,,16426400.000000,"MT","Metric Ton",0.001000,"2025-02-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"LAO","Laos","Import","Import","RICE","Rice",,,1400000.000000,"MT","Metric Ton",0.001000,"2025-02-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"PAK","Pakistan","Import","Import","RICE","Rice",,,703700.000000,"MT","Metric Ton",0.001000,"2025-02-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"THA","Thailand","Import","Import","RICE","Rice",,,13121907.000000,"MT","Metric Ton",0.001000,"2025-02-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"VNM","Vietnam","Import","Import","RICE","Rice",,,28231000.000000,"MT","Metric Ton",0.001000,"2025-02-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"VNM","Vietnam","Import","Import","RICE","Rice",,,260000.000000,"MT","Metric Ton",0.001000,"2025-02-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"ITA","Italy","Import","Import","RICE","Rice",,,17600.000000,"MT","Metric Ton",0.001000,"2025-02-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"MMR","Myanmar","Import","Import","RICE","Rice",,,300000.000000,"MT","Metric Ton",0.001000,"2025-02-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"JPN","Japan","Import","Import","RICE","Rice",,,11272.000000,"MT","Metric Ton",0.001000,"2025-02-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"MMR","Myanmar","Import","Import","RICE","Rice",,,13583800.000000,"MT","Metric Ton",0.001000,"2025-02-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"PAK","Pakistan","Import","Import","RICE","Rice",,,520000.000000,"MT","Metric Ton",0.001000,"2025-02-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"THA","Thailand","Import","Import","RICE","Rice",,,7852000.000000,"MT","Metric Ton",0.001000,"2025-02-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"VNM","Vietnam","Import","Import","RICE","Rice",,,9608500.000000,"MT","Metric Ton",0.001000,"2025-02-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"MMR","Myanmar","Import","Import","RICE","Rice",,,1734000.000000,"MT","Metric Ton",0.001000,"2025-02-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"ARG","Argentina","Import","Import","SRG","Sorghum",,,80055000.000000,"MT","Metric Ton",0.001000,"2025-02-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"USA","United States","Import","Import","SRG","Sorghum",,,522283640.000000,"MT","Metric Ton",0.001000,"2025-02-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"AUS","Australia","Import","Import","SRG","Sorghum",,,8926930.000000,"MT","Metric Ton",0.001000,"2025-02-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"JPN","Japan","Import","Import","WHTF","Wheat Flour",,,4402855.000000,"MT","Metric Ton",0.001000,"2025-02-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"VNM","Vietnam","Import","Import","WHTF","Wheat Flour",,,13875.000000,"MT","Metric Ton",0.001000,"2025-02-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"FRA","France","Import","Import","WHTF","Wheat Flour",,,409100.000000,"MT","Metric Ton",0.001000,"2025-02-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"NLD","Netherlands","Import","Import","WHTF","Wheat Flour",,,20000.000000,"MT","Metric Ton",0.001000,"2025-02-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"RUS","Russian Federation","Import","Import","WHTF","Wheat Flour",,,1866888.000000,"MT","Metric Ton",0.001000,"2025-02-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"RUS","Russian Federation","Import","Import","WHTF","Wheat Flour",,,259000.000000,"MT","Metric Ton",0.001000,"2025-02-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"RUS","Russian Federation","Import","Import","WHTF","Wheat Flour",,,1679800.000000,"MT","Metric Ton",0.001000,"2025-02-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"CAN","Canada","Import","Import","WHTF","Wheat Flour",,,21600.000000,"MT","Metric Ton",0.001000,"2025-02-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"USA","United States","Import","Import","WHTF","Wheat Flour",,,18773.000000,"MT","Metric Ton",0.001000,"2025-02-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"AUS","Australia","Import","Import","WHTF","Wheat Flour",,,21000.000000,"MT","Metric Ton",0.001000,"2025-02-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"MEX","Mexico","Import","Import","CRN_FLR","Corn flour",,,81648.000000,"MT","Metric Ton",0.001000,"2025-02-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"AUS","Australia","Import","Import","WHTF","Wheat Flour",,,252000.000000,"MT","Metric Ton",0.001000,"2025-02-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"RUS","Russian Federation","Import","Import","SBS","Soybean",,,9252060.000000,"MT","Metric Ton",0.001000,"2025-02-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"RUS","Russian Federation","Import","Import","SBS","Soybean",,,334994.000000,"MT","Metric Ton",0.001000,"2025-02-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"RUS","Russian Federation","Import","Import","SBS","Soybean",,,38889626.000000,"MT","Metric Ton",0.001000,"2025-02-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"RUS","Russian Federation","Import","Import","SBS","Soybean",,,66985.000000,"MT","Metric Ton",0.001000,"2025-02-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"CAN","Canada","Import","Import","SBS","Soybean",,,162240.000000,"MT","Metric Ton",0.001000,"2025-02-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"CAN","Canada","Import","Import","SBS","Soybean",,,93240.000000,"MT","Metric Ton",0.001000,"2025-02-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"CAN","Canada","Import","Import","SBS","Soybean",,,78300.000000,"MT","Metric Ton",0.001000,"2025-02-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"BRA","Brazil","Import","Import","SBS","Soybean",,,1288948412.000000,"MT","Metric Ton",0.001000,"2025-02-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"BRA","Brazil","Import","Import","SBS","Soybean",,,41000000.000000,"MT","Metric Ton",0.001000,"2025-02-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"BRA","Brazil","Import","Import","SBS","Soybean",,,39242219.000000,"MT","Metric Ton",0.001000,"2025-02-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"CAN","Canada","Import","Import","SBS","Soybean",,,198402192.000000,"MT","Metric Ton",0.001000,"2025-02-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"USA","United States","Import","Import","SBS","Soybean",,,4099131788.000000,"MT","Metric Ton",0.001000,"2025-02-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"USA","United States","Import","Import","SBS","Soybean",,,59275660.000000,"MT","Metric Ton",0.001000,"2025-02-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"USA","United States","Import","Import","SBS","Soybean",,,55107452.000000,"MT","Metric Ton",0.001000,"2025-02-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"CAN","Canada","Import","Import","RSS","Rapeseed",,,116323660.000000,"MT","Metric Ton",0.001000,"2025-02-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"CAN","Canada","Import","Import","RSS","Rapeseed",,,196722076.000000,"MT","Metric Ton",0.001000,"2025-02-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"MNG","Mongolia","Import","Import","RSS","Rapeseed",,,11985600.000000,"MT","Metric Ton",0.001000,"2025-02-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"MNG","Mongolia","Import","Import","RSS","Rapeseed",,,1470600.000000,"MT","Metric Ton",0.001000,"2025-02-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"RUS","Russian Federation","Import","Import","RSS","Rapeseed",,,1978350.000000,"MT","Metric Ton",0.001000,"2025-02-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"RUS","Russian Federation","Import","Import","RSS","Rapeseed",,,4574650.000000,"MT","Metric Ton",0.001000,"2025-02-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"JPN","Japan","Import","Import","SFS","Sunflower Seed",,,1.000000,"MT","Metric Ton",0.001000,"2025-02-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"ITA","Italy","Import","Import","SFS","Sunflower Seed",,,38.000000,"MT","Metric Ton",0.001000,"2025-02-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"ARG","Argentina","Import","Import","SFS","Sunflower Seed",,,410.000000,"MT","Metric Ton",0.001000,"2025-02-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"CHL","Chile","Import","Import","SFS","Sunflower Seed",,,964.000000,"MT","Metric Ton",0.001000,"2025-02-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"USA","United States","Import","Import","SFS","Sunflower Seed",,,1847.000000,"MT","Metric Ton",0.001000,"2025-02-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"KAZ","Kazakhstan","Import","Import","SFS","Sunflower Seed",,,7885865.000000,"MT","Metric Ton",0.001000,"2025-02-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"KAZ","Kazakhstan","Import","Import","SFS","Sunflower Seed",,,2181000.000000,"MT","Metric Ton",0.001000,"2025-02-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"KAZ","Kazakhstan","Import","Import","SFS","Sunflower Seed",,,412000.000000,"MT","Metric Ton",0.001000,"2025-02-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"BGR","Bulgaria","Import","Import","SFS","Sunflower Seed",,,250000.000000,"MT","Metric Ton",0.001000,"2025-02-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"RUS","Russian Federation","Import","Import","SFS","Sunflower Seed",,,2753780.000000,"MT","Metric Ton",0.001000,"2025-02-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"KOR","South Korea","Import","Import","SBO","Soybean Oil",,,1998.000000,"MT","Metric Ton",0.001000,"2025-02-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"KAZ","Kazakhstan","Import","Import","SBO","Soybean Oil",,,60000.000000,"MT","Metric Ton",0.001000,"2025-02-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"NLD","Netherlands","Import","Import","SBO","Soybean Oil",,,0.000000,"MT","Metric Ton",0.001000,"2025-02-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"RUS","Russian Federation","Import","Import","SBO","Soybean Oil",,,3076412.000000,"MT","Metric Ton",0.001000,"2025-02-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"RUS","Russian Federation","Import","Import","SBO","Soybean Oil",,,861000.000000,"MT","Metric Ton",0.001000,"2025-02-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"UKR","Ukraine","Import","Import","SBO","Soybean Oil",,,2553000.000000,"MT","Metric Ton",0.001000,"2025-02-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"SWE","Sweden","Import","Import","SBO","Soybean Oil",,,92685.000000,"MT","Metric Ton",0.001000,"2025-02-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"RUS","Russian Federation","Import","Import","SBO","Soybean Oil",,,836470.000000,"MT","Metric Ton",0.001000,"2025-02-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"RUS","Russian Federation","Import","Import","SBO","Soybean Oil",,,344253.000000,"MT","Metric Ton",0.001000,"2025-02-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"RUS","Russian Federation","Import","Import","SBO","Soybean Oil",,,110003.000000,"MT","Metric Ton",0.001000,"2025-02-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"IDN","Indonesia","Import","Import","POL","Palm Oil",,,70895079.000000,"MT","Metric Ton",0.001000,"2025-02-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"IDN","Indonesia","Import","Import","POL","Palm Oil",,,21999897.000000,"MT","Metric Ton",0.001000,"2025-02-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"JPN","Japan","Import","Import","POL","Palm Oil",,,2560.000000,"MT","Metric Ton",0.001000,"2025-02-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"MYS","Malaysia","Import","Import","POL","Palm Oil",,,1042279.000000,"MT","Metric Ton",0.001000,"2025-02-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"MYS","Malaysia","Import","Import","POL","Palm Oil",,,999634.000000,"MT","Metric Ton",0.001000,"2025-02-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"IDN","Indonesia","Import","Import","POL","Palm Oil",,,20077237.000000,"MT","Metric Ton",0.001000,"2025-02-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"MYS","Malaysia","Import","Import","POL","Palm Oil",,,20137975.000000,"MT","Metric Ton",0.001000,"2025-02-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"MYS","Malaysia","Import","Import","POL","Palm Oil",,,9446199.000000,"MT","Metric Ton",0.001000,"2025-02-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"IDN","Indonesia","Import","Import","POL","Palm Oil",,,20016.000000,"MT","Metric Ton",0.001000,"2025-02-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"MYS","Malaysia","Import","Import","POL","Palm Oil",,,393870.000000,"MT","Metric Ton",0.001000,"2025-02-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"THA","Thailand","Import","Import","POL","Palm Oil",,,14227.000000,"MT","Metric Ton",0.001000,"2025-02-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"TUR","Turkey","Import","Import","SFO","Sunflower Seed Oil",,,49395.000000,"MT","Metric Ton",0.001000,"2025-02-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"KAZ","Kazakhstan","Import","Import","SFO","Sunflower Seed Oil",,,17273190.000000,"MT","Metric Ton",0.001000,"2025-02-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"KAZ","Kazakhstan","Import","Import","SFO","Sunflower Seed Oil",,,650000.000000,"MT","Metric Ton",0.001000,"2025-02-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"DEU","Germany","Import","Import","SFO","Sunflower Seed Oil",,,1202.000000,"MT","Metric Ton",0.001000,"2025-02-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"FRA","France","Import","Import","SFO","Sunflower Seed Oil",,,3000.000000,"MT","Metric Ton",0.001000,"2025-02-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"RUS","Russian Federation","Import","Import","SFO","Sunflower Seed Oil",,,21835980.000000,"MT","Metric Ton",0.001000,"2025-02-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"UKR","Ukraine","Import","Import","SFO","Sunflower Seed Oil",,,2489840.000000,"MT","Metric Ton",0.001000,"2025-02-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"UKR","Ukraine","Import","Import","SFO","Sunflower Seed Oil",,,47960.000000,"MT","Metric Ton",0.001000,"2025-02-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"KOR","South Korea","Import","Import","SFO","Sunflower Seed Oil",,,2160.000000,"MT","Metric Ton",0.001000,"2025-02-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"TUR","Turkey","Import","Import","SFO","Sunflower Seed Oil",,,50323.000000,"MT","Metric Ton",0.001000,"2025-02-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"TUR","Turkey","Import","Import","SFO","Sunflower Seed Oil",,,19474.000000,"MT","Metric Ton",0.001000,"2025-02-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"BEL","Belgium","Import","Import","SFO","Sunflower Seed Oil",,,4290.000000,"MT","Metric Ton",0.001000,"2025-02-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"GBR","United Kingdom","Import","Import","SFO","Sunflower Seed Oil",,,4488.000000,"MT","Metric Ton",0.001000,"2025-02-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"FRA","France","Import","Import","SFO","Sunflower Seed Oil",,,152.000000,"MT","Metric Ton",0.001000,"2025-02-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"ESP","Spain","Import","Import","SFO","Sunflower Seed Oil",,,5152.000000,"MT","Metric Ton",0.001000,"2025-02-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"ROU","Romania","Import","Import","SFO","Sunflower Seed Oil",,,5482.000000,"MT","Metric Ton",0.001000,"2025-02-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"RUS","Russian Federation","Import","Import","SFO","Sunflower Seed Oil",,,18400.000000,"MT","Metric Ton",0.001000,"2025-02-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"UKR","Ukraine","Import","Import","SFO","Sunflower Seed Oil",,,26496.000000,"MT","Metric Ton",0.001000,"2025-02-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"USA","United States","Import","Import","SFO","Sunflower Seed Oil",,,795.000000,"MT","Metric Ton",0.001000,"2025-02-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"UAE","United Arab Emirates","Import","Import","RSO","Rapeseed Oil",,,26817800.000000,"MT","Metric Ton",0.001000,"2025-02-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"KAZ","Kazakhstan","Import","Import","RSO","Rapeseed Oil",,,3436150.000000,"MT","Metric Ton",0.001000,"2025-02-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"DEU","Germany","Import","Import","RSO","Rapeseed Oil",,,18900778.000000,"MT","Metric Ton",0.001000,"2025-02-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"FRA","France","Import","Import","RSO","Rapeseed Oil",,,18628616.000000,"MT","Metric Ton",0.001000,"2025-02-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"BLR","Belarus","Import","Import","RSO","Rapeseed Oil",,,22160330.000000,"MT","Metric Ton",0.001000,"2025-02-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"BLR","Belarus","Import","Import","RSO","Rapeseed Oil",,,7999550.000000,"MT","Metric Ton",0.001000,"2025-02-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"RUS","Russian Federation","Import","Import","RSO","Rapeseed Oil",,,87361664.000000,"MT","Metric Ton",0.001000,"2025-02-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"RUS","Russian Federation","Import","Import","RSO","Rapeseed Oil",,,587120.000000,"MT","Metric Ton",0.001000,"2025-02-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"RUS","Russian Federation","Import","Import","RSO","Rapeseed Oil",,,8122000.000000,"MT","Metric Ton",0.001000,"2025-02-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"CAN","Canada","Import","Import","RSO","Rapeseed Oil",,,30474174.000000,"MT","Metric Ton",0.001000,"2025-02-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"AUS","Australia","Import","Import","RSO","Rapeseed Oil",,,11065275.000000,"MT","Metric Ton",0.001000,"2025-02-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"JPN","Japan","Import","Import","RSO","Rapeseed Oil",,,192938.000000,"MT","Metric Ton",0.001000,"2025-02-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"JPN","Japan","Import","Import","RSO","Rapeseed Oil",,,3200.000000,"MT","Metric Ton",0.001000,"2025-02-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"CAN","Canada","Import","Import","RSO","Rapeseed Oil",,,77375.000000,"MT","Metric Ton",0.001000,"2025-02-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"AUS","Australia","Import","Import","RSO","Rapeseed Oil",,,43204.000000,"MT","Metric Ton",0.001000,"2025-02-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"JPN","Japan","Import","Import","RSO","Rapeseed Oil",,,17.000000,"MT","Metric Ton",0.001000,"2025-02-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"BGD","Bangladesh","Import","Import","RSO","Rapeseed Oil",,,5.000000,"MT","Metric Ton",0.001000,"2025-02-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"JPN","Japan","Import","Import","RSO","Rapeseed Oil",,,1544.000000,"MT","Metric Ton",0.001000,"2025-02-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"AUT","Austria","Import","Import","RSO","Rapeseed Oil",,,6.000000,"MT","Metric Ton",0.001000,"2025-02-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"RUS","Russian Federation","Import","Import","RSO","Rapeseed Oil",,,24012.000000,"MT","Metric Ton",0.001000,"2025-02-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"USA","United States","Import","Import","RSO","Rapeseed Oil",,,8.000000,"MT","Metric Ton",0.001000,"2025-02-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"JPN","Japan","Import","Import","ETOHUNDENA","Ethanol Undenatured",,,2374.000000,"MT","Metric Ton",0.001000,"2025-02-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"CHN","China","Import","Import","ETOHUNDENA","Ethanol Undenatured",,,1.000000,"MT","Metric Ton",0.001000,"2025-02-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"GBR","United Kingdom","Import","Import","ETOHUNDENA","Ethanol Undenatured",,,298.000000,"MT","Metric Ton",0.001000,"2025-02-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"DEU","Germany","Import","Import","ETOHUNDENA","Ethanol Undenatured",,,4553.000000,"MT","Metric Ton",0.001000,"2025-02-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"FRA","France","Import","Import","ETOHUNDENA","Ethanol Undenatured",,,16.000000,"MT","Metric Ton",0.001000,"2025-02-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"ESP","Spain","Import","Import","ETOHUNDENA","Ethanol Undenatured",,,910.000000,"MT","Metric Ton",0.001000,"2025-02-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"CHE","Switzerland","Import","Import","ETOHUNDENA","Ethanol Undenatured",,,2.000000,"MT","Metric Ton",0.001000,"2025-02-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"BRA","Brazil","Import","Import","ETOHUNDENA","Ethanol Undenatured",,,163.000000,"MT","Metric Ton",0.001000,"2025-02-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"CAN","Canada","Import","Import","ETOHUNDENA","Ethanol Undenatured",,,6.000000,"MT","Metric Ton",0.001000,"2025-02-01",,,,
